f1 cdf
0.814815 0.681592
0.816327 0.682836
0.816327 0.684080
0.816327 0.685323
0.816901 0.686567
0.818182 0.687811
0.818182 0.689055
0.818182 0.690299
0.818182 0.691542
0.820513 0.692786
0.820513 0.694030
0.822430 0.695274
0.823529 0.696517
0.823529 0.697761
0.823529 0.699005
0.823529 0.700249
0.826087 0.701493
0.826087 0.702736
0.826087 0.703980
0.826087 0.705224
0.826087 0.706468
0.827586 0.707711
0.829268 0.708955
0.829268 0.710199
0.833333 0.711443
0.833333 0.712687
0.833333 0.713930
0.833333 0.715174
0.833333 0.716418
0.833333 0.717662
0.833333 0.718905
0.833333 0.720149
0.833333 0.721393
0.833333 0.722637
0.833333 0.723881
0.833333 0.725124
0.833333 0.726368
0.833333 0.727612
0.837209 0.728856
0.837209 0.730100
0.837209 0.731343
0.837209 0.732587
0.842105 0.733831
0.842105 0.735075
0.842105 0.736318
0.842105 0.737562
0.842105 0.738806
0.844444 0.740050
0.845070 0.741294
0.846154 0.742537
0.848485 0.743781
0.848485 0.745025
0.850000 0.746269
0.851064 0.747512
0.851064 0.748756
0.851064 0.750000
0.851064 0.751244
0.851064 0.752488
0.851852 0.753731
0.857143 0.754975
0.857143 0.756219
0.857143 0.757463
0.857143 0.758706
0.857143 0.759950
0.857143 0.761194
0.857143 0.762438
0.857143 0.763682
0.857143 0.764925
0.857143 0.766169
0.862069 0.767413
0.862745 0.768657
0.863636 0.769900
0.863636 0.771144
0.863636 0.772388
0.863636 0.773632
0.863636 0.774876
0.863636 0.776119
0.863636 0.777363
0.863636 0.778607
0.864865 0.779851
0.864865 0.781095
0.866667 0.782338
0.866667 0.783582
0.867925 0.784826
0.869565 0.786070
0.869565 0.787313
0.869565 0.788557
0.869565 0.789801
0.869565 0.791045
0.870968 0.792289
0.871795 0.793532
0.871795 0.794776
0.871795 0.796020
0.872727 0.797264
0.872727 0.798507
0.872727 0.799751
0.875000 0.800995
0.875000 0.802239
0.875000 0.803483
0.877551 0.804726
0.878049 0.805970
0.878049 0.807214
0.878049 0.808458
0.880000 0.809701
0.881356 0.810945
0.882353 0.812189
0.883721 0.813433
0.883721 0.814677
0.883721 0.815920
0.883721 0.817164
0.883721 0.818408
0.883721 0.819652
0.884615 0.820896
0.885714 0.822139
0.888889 0.823383
0.888889 0.824627
0.888889 0.825871
0.888889 0.827114
0.888889 0.828358
0.888889 0.829602
0.888889 0.830846
0.888889 0.832090
0.888889 0.833333
0.888889 0.834577
0.888889 0.835821
0.888889 0.837065
0.888889 0.838308
0.888889 0.839552
0.888889 0.840796
0.888889 0.842040
0.888889 0.843284
0.888889 0.844527
0.888889 0.845771
0.888889 0.847015
0.888889 0.848259
0.892308 0.849502
0.893617 0.850746
0.894737 0.851990
0.895522 0.853234
0.895522 0.854478
0.896552 0.855721
0.896552 0.856965
0.900000 0.858209
0.900000 0.859453
0.900000 0.860697
0.901961 0.861940
0.903226 0.863184
0.904762 0.864428
0.904762 0.865672
0.905660 0.866915
0.909091 0.868159
0.909091 0.869403
0.909091 0.870647
0.909091 0.871891
0.909091 0.873134
0.909091 0.874378
0.909091 0.875622
0.910891 0.876866
0.913043 0.878109
0.913043 0.879353
0.914286 0.880597
0.916667 0.881841
0.916667 0.883085
0.916667 0.884328
0.918033 0.885572
0.918033 0.886816
0.918033 0.888060
0.918919 0.889303
0.918919 0.890547
0.920000 0.891791
0.921053 0.893035
0.923077 0.894279
0.923077 0.895522
0.923077 0.896766
0.923077 0.898010
0.923077 0.899254
0.923077 0.900498
0.925373 0.901741
0.926829 0.902985
0.926829 0.904229
0.930233 0.905473
0.930233 0.906716
0.930233 0.907960
0.930233 0.909204
0.933333 0.910448
0.933333 0.911692
0.933333 0.912935
0.933333 0.914179
0.933333 0.915423
0.933333 0.916667
0.933333 0.917910
0.937500 0.919154
0.937500 0.920398
0.937500 0.921642
0.939394 0.922886
0.941176 0.924129
0.941176 0.925373
0.941176 0.926617
0.943820 0.927861
0.944444 0.929104
0.944444 0.930348
0.945455 0.931592
0.947368 0.932836
0.947368 0.934080
0.947368 0.935323
0.950000 0.936567
0.950000 0.937811
0.950000 0.939055
0.950000 0.940299
0.950820 0.941542
0.952381 0.942786
0.952381 0.944030
0.952381 0.945274
0.952381 0.946517
0.952381 0.947761
0.953846 0.949005
0.954545 0.950249
0.956522 0.951493
0.956522 0.952736
0.956522 0.953980
0.958333 0.955224
0.960000 0.956468
0.960000 0.957711
0.960000 0.958955
0.960000 0.960199
0.962963 0.961443
0.965517 0.962687
0.965517 0.963930
0.969697 0.965174
0.969697 0.966418
0.971429 0.967662
0.972222 0.968905
0.972973 0.970149
0.974359 0.971393
0.974359 0.972637
0.975610 0.973881
0.975610 0.975124
